# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-10-26 14:37:52 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02175000 EDISTO RIVER NR GIVHANS, SC
# -----------------------------------------------------------------------------------
#
# Data provided for site 02175000
#            TS   parameter     Description
#        128196       00065     Gage height, feet
#        128198       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:#     P  Provisional data subject to revision.  
# 
agency_cd	site_no	datetime	tz_cd	128196_00065	128196_00065_cd	128198_00060	128198_00060_cd
USGS	02175000	2016-08-26 08:00	EST	2.22	P	557	P
USGS	02175000	2016-08-26 09:00	EST	2.22	P	557	P
USGS	02175000	2016-08-26 10:00	EST	2.21	P	555	P
USGS	02175000	2016-08-26 11:00	EST	2.21	P	555	P
USGS	02175000	2016-08-26 12:00	EST	2.20	P	552	P
USGS	02175000	2016-08-26 13:00	EST	2.20	P	552	P
USGS	02175000	2016-08-26 14:00	EST	2.19	P	549	P
USGS	02175000	2016-08-26 15:00	EST	2.16	P	540	P
USGS	02175000	2016-08-26 16:00	EST	2.17	P	543	P
USGS	02175000	2016-08-26 17:00	EST	2.18	P	546	P
USGS	02175000	2016-08-26 18:00	EST	2.18	P	546	P
USGS	02175000	2016-08-26 19:00	EST	2.17	P	543	P
USGS	02175000	2016-08-26 20:00	EST	2.17	P	543	P
USGS	02175000	2016-08-26 21:00	EST	2.17	P	543	P
USGS	02175000	2016-08-26 22:00	EST	2.17	P	543	P
USGS	02175000	2016-08-26 23:00	EST	2.17	P	543	P
USGS	02175000	2016-08-27 00:00	EST	2.16	P	540	P
USGS	02175000	2016-08-27 01:00	EST	2.16	P	540	P
USGS	02175000	2016-08-27 02:00	EST	2.15	P	538	P
USGS	02175000	2016-08-27 03:00	EST	2.15	P	538	P
USGS	02175000	2016-08-27 04:00	EST	2.14	P	535	P
USGS	02175000	2016-08-27 05:00	EST	2.15	P	538	P
USGS	02175000	2016-08-27 06:00	EST	2.14	P	535	P
USGS	02175000	2016-08-27 07:00	EST	2.13	P	532	P
USGS	02175000	2016-08-27 08:00	EST	2.13	P	532	P
USGS	02175000	2016-08-27 09:00	EST	2.09	P	521	P
USGS	02175000	2016-08-27 10:00	EST	2.08	P	518	P
USGS	02175000	2016-08-27 11:00	EST	2.11	P	526	P
USGS	02175000	2016-08-27 12:00	EST	2.09	P	521	P
USGS	02175000	2016-08-27 13:00	EST	2.09	P	521	P
USGS	02175000	2016-08-27 14:00	EST	2.08	P	518	P
USGS	02175000	2016-08-27 15:00	EST	2.07	P	515	P
USGS	02175000	2016-08-27 16:00	EST	2.10	P	524	P
USGS	02175000	2016-08-27 17:00	EST	2.09	P	521	P
USGS	02175000	2016-08-27 18:00	EST	2.09	P	521	P
USGS	02175000	2016-08-27 19:00	EST	2.09	P	521	P
USGS	02175000	2016-08-27 20:00	EST	2.09	P	521	P
USGS	02175000	2016-08-27 21:00	EST	2.08	P	518	P
USGS	02175000	2016-08-27 22:00	EST	2.08	P	518	P
USGS	02175000	2016-08-27 23:00	EST	2.08	P	518	P
USGS	02175000	2016-08-28 00:00	EST	2.07	P	515	P
USGS	02175000	2016-08-28 01:00	EST	2.07	P	515	P
USGS	02175000	2016-08-28 02:00	EST	2.07	P	515	P
USGS	02175000	2016-08-28 03:00	EST	2.06	P	513	P
USGS	02175000	2016-08-28 04:00	EST	2.06	P	513	P
USGS	02175000	2016-08-28 05:00	EST	2.05	P	510	P
USGS	02175000	2016-08-28 06:00	EST	2.05	P	510	P
USGS	02175000	2016-08-28 07:00	EST	2.05	P	510	P
USGS	02175000	2016-08-28 08:00	EST	2.04	P	507	P
USGS	02175000	2016-08-28 09:00	EST	2.02	P	502	P
USGS	02175000	2016-08-28 10:00	EST	1.99	P	493	P
USGS	02175000	2016-08-28 11:00	EST	1.98	P	491	P
USGS	02175000	2016-08-28 12:00	EST	1.96	P	485	P
USGS	02175000	2016-08-28 13:00	EST	1.96	P	485	P
USGS	02175000	2016-08-28 14:00	EST	1.95	P	483	P
USGS	02175000	2016-08-28 15:00	EST	1.99	P	493	P
USGS	02175000	2016-08-28 16:00	EST	1.96	P	485	P
USGS	02175000	2016-08-28 17:00	EST	2.01	P	499	P
USGS	02175000	2016-08-28 18:00	EST	2.01	P	499	P
USGS	02175000	2016-08-28 19:00	EST	2.01	P	499	P
USGS	02175000	2016-08-28 20:00	EST	2.01	P	499	P
USGS	02175000	2016-08-28 21:00	EST	2.01	P	499	P
USGS	02175000	2016-08-28 22:00	EST	2.00	P	496	P
USGS	02175000	2016-08-28 23:00	EST	2.00	P	496	P
USGS	02175000	2016-08-29 00:00	EST	2.00	P	496	P
USGS	02175000	2016-08-29 01:00	EST	1.99	P	493	P
USGS	02175000	2016-08-29 02:00	EST	1.99	P	493	P
USGS	02175000	2016-08-29 03:00	EST	1.99	P	493	P
USGS	02175000	2016-08-29 04:00	EST	1.99	P	493	P
USGS	02175000	2016-08-29 05:00	EST	1.98	P	491	P
USGS	02175000	2016-08-29 06:00	EST	1.98	P	491	P
USGS	02175000	2016-08-29 07:00	EST	1.98	P	491	P
USGS	02175000	2016-08-29 08:00	EST	1.97	P	488	P
USGS	02175000	2016-08-29 09:00	EST	1.97	P	488	P
USGS	02175000	2016-08-29 10:00	EST	1.93	P	477	P
USGS	02175000	2016-08-29 11:00	EST	1.93	P	477	P
USGS	02175000	2016-08-29 12:00	EST	1.96	P	485	P
USGS	02175000	2016-08-29 13:00	EST	1.91	P	472	P
USGS	02175000	2016-08-29 14:00	EST	1.94	P	480	P
USGS	02175000	2016-08-29 15:00	EST	1.95	P	483	P
USGS	02175000	2016-08-29 16:00	EST	1.92	P	474	P
USGS	02175000	2016-08-29 17:00	EST	1.94	P	480	P
USGS	02175000	2016-08-29 18:00	EST	1.95	P	483	P
USGS	02175000	2016-08-29 19:00	EST	1.94	P	480	P
USGS	02175000	2016-08-29 20:00	EST	1.94	P	480	P
USGS	02175000	2016-08-29 21:00	EST	1.94	P	480	P
USGS	02175000	2016-08-29 22:00	EST	1.94	P	480	P
USGS	02175000	2016-08-29 23:00	EST	1.94	P	480	P
USGS	02175000	2016-08-30 00:00	EST	1.93	P	477	P
USGS	02175000	2016-08-30 01:00	EST	1.93	P	477	P
USGS	02175000	2016-08-30 02:00	EST	1.93	P	477	P
USGS	02175000	2016-08-30 03:00	EST	1.92	P	474	P
USGS	02175000	2016-08-30 04:00	EST	1.92	P	474	P
USGS	02175000	2016-08-30 05:00	EST	1.92	P	474	P
USGS	02175000	2016-08-30 06:00	EST	1.92	P	474	P
USGS	02175000	2016-08-30 07:00	EST	1.91	P	472	P
USGS	02175000	2016-08-30 08:00	EST	1.90	P	469	P
USGS	02175000	2016-08-30 09:00	EST	1.90	P	469	P
USGS	02175000	2016-08-30 10:00	EST	1.90	P	469	P
USGS	02175000	2016-08-30 11:00	EST	1.90	P	469	P
USGS	02175000	2016-08-30 12:00	EST	1.89	P	467	P
USGS	02175000	2016-08-30 13:00	EST	1.90	P	469	P
USGS	02175000	2016-08-30 14:00	EST	1.89	P	467	P
USGS	02175000	2016-08-30 15:00	EST	1.89	P	467	P
USGS	02175000	2016-08-30 16:00	EST	1.89	P	467	P
USGS	02175000	2016-08-30 17:00	EST	1.88	P	464	P
USGS	02175000	2016-08-30 18:00	EST	1.88	P	464	P
USGS	02175000	2016-08-30 19:00	EST	1.88	P	464	P
USGS	02175000	2016-08-30 20:00	EST	1.88	P	464	P
USGS	02175000	2016-08-30 21:00	EST	1.88	P	464	P
USGS	02175000	2016-08-30 22:00	EST	1.88	P	464	P
USGS	02175000	2016-08-30 23:00	EST	1.88	P	464	P
USGS	02175000	2016-08-31 00:00	EST	1.88	P	464	P
USGS	02175000	2016-08-31 01:00	EST	1.87	P	461	P
USGS	02175000	2016-08-31 02:00	EST	1.87	P	461	P
USGS	02175000	2016-08-31 03:00	EST	1.87	P	461	P
USGS	02175000	2016-08-31 04:00	EST	1.87	P	461	P
USGS	02175000	2016-08-31 05:00	EST	1.86	P	459	P
USGS	02175000	2016-08-31 06:00	EST	1.86	P	459	P
USGS	02175000	2016-08-31 07:00	EST	1.86	P	459	P
USGS	02175000	2016-08-31 08:00	EST	1.86	P	459	P
USGS	02175000	2016-08-31 09:00	EST	1.85	P	456	P
USGS	02175000	2016-08-31 10:00	EST	1.82	P	448	P
USGS	02175000	2016-08-31 11:00	EST	1.82	P	448	P
USGS	02175000	2016-08-31 12:00	EST	1.82	P	448	P
USGS	02175000	2016-08-31 13:00	EST	1.81	P	445	P
USGS	02175000	2016-08-31 14:00	EST	1.83	P	451	P
USGS	02175000	2016-08-31 15:00	EST	1.82	P	448	P
USGS	02175000	2016-08-31 16:00	EST	1.84	P	453	P
USGS	02175000	2016-08-31 17:00	EST	1.84	P	453	P
USGS	02175000	2016-08-31 18:00	EST	1.85	P	456	P
USGS	02175000	2016-08-31 19:00	EST	1.85	P	456	P
USGS	02175000	2016-08-31 20:00	EST	1.85	P	456	P
USGS	02175000	2016-08-31 21:00	EST	1.85	P	456	P
USGS	02175000	2016-08-31 22:00	EST	1.85	P	456	P
USGS	02175000	2016-08-31 23:00	EST	1.85	P	456	P
USGS	02175000	2016-09-01 00:00	EST	1.85	P	456	P
USGS	02175000	2016-09-01 01:00	EST	1.85	P	456	P
USGS	02175000	2016-09-01 02:00	EST	1.85	P	456	P
USGS	02175000	2016-09-01 03:00	EST	1.85	P	456	P
USGS	02175000	2016-09-01 04:00	EST	1.85	P	456	P
USGS	02175000	2016-09-01 05:00	EST	1.84	P	453	P
USGS	02175000	2016-09-01 06:00	EST	1.85	P	456	P
USGS	02175000	2016-09-01 07:00	EST	1.85	P	456	P
USGS	02175000	2016-09-01 08:00	EST	1.85	P	456	P
USGS	02175000	2016-09-01 09:00	EST	1.83	P	451	P
USGS	02175000	2016-09-01 10:00	EST	1.83	P	451	P
USGS	02175000	2016-09-01 11:00	EST	1.84	P	453	P
USGS	02175000	2016-09-01 12:00	EST	1.82	P	448	P
USGS	02175000	2016-09-01 13:00	EST	1.79	P	440	P
USGS	02175000	2016-09-01 14:00	EST	1.81	P	445	P
USGS	02175000	2016-09-01 15:00	EST	1.79	P	440	P
USGS	02175000	2016-09-01 16:00	EST	1.85	P	456	P
USGS	02175000	2016-09-01 17:00	EST	1.86	P	459	P
USGS	02175000	2016-09-01 18:00	EST	1.86	P	459	P
USGS	02175000	2016-09-01 19:00	EST	1.86	P	459	P
USGS	02175000	2016-09-01 20:00	EST	1.87	P	461	P
USGS	02175000	2016-09-01 21:00	EST	1.87	P	461	P
USGS	02175000	2016-09-01 22:00	EST	1.87	P	461	P
USGS	02175000	2016-09-01 23:00	EST	1.87	P	461	P
USGS	02175000	2016-09-02 00:00	EST	1.85	P	456	P
USGS	02175000	2016-09-02 01:00	EST	1.86	P	459	P
USGS	02175000	2016-09-02 02:00	EST	1.87	P	461	P
USGS	02175000	2016-09-02 03:00	EST	1.91	P	472	P
USGS	02175000	2016-09-02 04:00	EST	1.89	P	467	P
USGS	02175000	2016-09-02 05:00	EST	1.91	P	472	P
USGS	02175000	2016-09-02 06:00	EST	1.96	P	485	P
USGS	02175000	2016-09-02 07:00	EST	1.96	P	485	P
USGS	02175000	2016-09-02 08:00	EST	1.98	P	491	P
USGS	02175000	2016-09-02 09:00	EST	2.13	P	532	P
USGS	02175000	2016-09-02 10:00	EST	2.15	P	538	P
USGS	02175000	2016-09-02 11:00	EST	2.23	P	560	P
USGS	02175000	2016-09-02 12:00	EST	2.22	P	557	P
USGS	02175000	2016-09-02 13:00	EST	2.28	P	575	P
USGS	02175000	2016-09-02 14:00	EST	2.36	P	598	P
USGS	02175000	2016-09-02 15:00	EST	2.36	P	598	P
USGS	02175000	2016-09-02 16:00	EST	2.39	P	607	P
USGS	02175000	2016-09-02 17:00	EST	2.35	P	595	P
USGS	02175000	2016-09-02 18:00	EST	2.38	P	604	P
USGS	02175000	2016-09-02 19:00	EST	2.40	P	610	P
USGS	02175000	2016-09-02 20:00	EST	2.45	P	624	P
USGS	02175000	2016-09-02 21:00	EST	2.43	P	618	P
USGS	02175000	2016-09-02 22:00	EST	2.46	P	627	P
USGS	02175000	2016-09-02 23:00	EST	2.51	P	642	P
USGS	02175000	2016-09-03 00:00	EST	2.55	P	654	P
USGS	02175000	2016-09-03 01:00	EST	2.61	P	673	P
USGS	02175000	2016-09-03 02:00	EST	2.67	P	691	P
USGS	02175000	2016-09-03 03:00	EST	2.73	P	710	P
USGS	02175000	2016-09-03 04:00	EST	2.81	P	735	P
USGS	02175000	2016-09-03 05:00	EST	2.88	P	758	P
USGS	02175000	2016-09-03 06:00	EST	2.97	P	787	P
USGS	02175000	2016-09-03 07:00	EST	3.04	P	810	P
USGS	02175000	2016-09-03 08:00	EST	3.11	P	833	P
USGS	02175000	2016-09-03 09:00	EST	3.21	P	867	P
USGS	02175000	2016-09-03 10:00	EST	3.29	P	894	P
USGS	02175000	2016-09-03 11:00	EST	3.36	P	918	P
USGS	02175000	2016-09-03 12:00	EST	3.44	P	946	P
USGS	02175000	2016-09-03 13:00	EST	3.50	P	967	P
USGS	02175000	2016-09-03 14:00	EST	3.57	P	992	P
USGS	02175000	2016-09-03 15:00	EST	3.63	P	1010	P
USGS	02175000	2016-09-03 16:00	EST	3.68	P	1030	P
USGS	02175000	2016-09-03 17:00	EST	3.74	P	1050	P
USGS	02175000	2016-09-03 18:00	EST	3.79	P	1070	P
USGS	02175000	2016-09-03 19:00	EST	3.84	P	1090	P
USGS	02175000	2016-09-03 20:00	EST	3.89	P	1110	P
USGS	02175000	2016-09-03 21:00	EST	3.94	P	1130	P
USGS	02175000	2016-09-03 22:00	EST	3.99	P	1150	P
USGS	02175000	2016-09-03 23:00	EST	4.04	P	1170	P
USGS	02175000	2016-09-04 00:00	EST	4.08	P	1180	P
USGS	02175000	2016-09-04 01:00	EST	4.13	P	1200	P
USGS	02175000	2016-09-04 02:00	EST	4.18	P	1220	P
USGS	02175000	2016-09-04 03:00	EST	4.23	P	1240	P
USGS	02175000	2016-09-04 04:00	EST	4.28	P	1260	P
USGS	02175000	2016-09-04 05:00	EST	4.32	P	1280	P
USGS	02175000	2016-09-04 06:00	EST	4.37	P	1300	P
USGS	02175000	2016-09-04 07:00	EST	4.42	P	1320	P
USGS	02175000	2016-09-04 08:00	EST	4.45	P	1330	P
USGS	02175000	2016-09-04 09:00	EST	4.48	P	1350	P
USGS	02175000	2016-09-04 10:00	EST	4.51	P	1360	P
USGS	02175000	2016-09-04 11:00	EST	4.57	P	1390	P
USGS	02175000	2016-09-04 12:00	EST	4.60	P	1400	P
USGS	02175000	2016-09-04 13:00	EST	4.63	P	1410	P
USGS	02175000	2016-09-04 14:00	EST	4.71	P	1450	P
USGS	02175000	2016-09-04 15:00	EST	4.76	P	1470	P
USGS	02175000	2016-09-04 16:00	EST	4.81	P	1490	P
USGS	02175000	2016-09-04 17:00	EST	4.84	P	1500	P
USGS	02175000	2016-09-04 18:00	EST	4.88	P	1520	P
USGS	02175000	2016-09-04 19:00	EST	4.91	P	1530	P
USGS	02175000	2016-09-04 20:00	EST	4.95	P	1550	P
USGS	02175000	2016-09-04 21:00	EST	4.99	P	1570	P
USGS	02175000	2016-09-04 22:00	EST	5.03	P	1590	P
USGS	02175000	2016-09-04 23:00	EST	5.06	P	1600	P
USGS	02175000	2016-09-05 00:00	EST	5.10	P	1620	P
USGS	02175000	2016-09-05 01:00	EST	5.13	P	1630	P
USGS	02175000	2016-09-05 02:00	EST	5.16	P	1650	P
USGS	02175000	2016-09-05 03:00	EST	5.19	P	1660	P
USGS	02175000	2016-09-05 04:00	EST	5.22	P	1680	P
USGS	02175000	2016-09-05 05:00	EST	5.24	P	1680	P
USGS	02175000	2016-09-05 06:00	EST	5.27	P	1700	P
USGS	02175000	2016-09-05 07:00	EST	5.30	P	1710	P
USGS	02175000	2016-09-05 08:00	EST	5.33	P	1730	P
USGS	02175000	2016-09-05 09:00	EST	5.35	P	1740	P
USGS	02175000	2016-09-05 10:00	EST	5.34	P	1730	P
USGS	02175000	2016-09-05 11:00	EST	5.37	P	1740	P
USGS	02175000	2016-09-05 12:00	EST	5.40	P	1760	P
USGS	02175000	2016-09-05 13:00	EST	5.39	P	1750	P
USGS	02175000	2016-09-05 14:00	EST	5.45	P	1780	P
USGS	02175000	2016-09-05 15:00	EST	5.45	P	1780	P
USGS	02175000	2016-09-05 16:00	EST	5.50	P	1810	P
USGS	02175000	2016-09-05 17:00	EST	5.52	P	1820	P
USGS	02175000	2016-09-05 18:00	EST	5.53	P	1820	P
USGS	02175000	2016-09-05 19:00	EST	5.55	P	1830	P
USGS	02175000	2016-09-05 20:00	EST	5.57	P	1840	P
USGS	02175000	2016-09-05 21:00	EST	5.60	P	1850	P
USGS	02175000	2016-09-05 22:00	EST	5.61	P	1860	P
USGS	02175000	2016-09-05 23:00	EST	5.63	P	1870	P
USGS	02175000	2016-09-06 00:00	EST	5.65	P	1880	P
USGS	02175000	2016-09-06 01:00	EST	5.67	P	1890	P
USGS	02175000	2016-09-06 02:00	EST	5.68	P	1890	P
USGS	02175000	2016-09-06 03:00	EST	5.70	P	1900	P
USGS	02175000	2016-09-06 04:00	EST	5.72	P	1910	P
USGS	02175000	2016-09-06 05:00	EST	5.74	P	1920	P
USGS	02175000	2016-09-06 06:00	EST	5.76	P	1930	P
USGS	02175000	2016-09-06 07:00	EST	5.77	P	1940	P
USGS	02175000	2016-09-06 08:00	EST	5.79	P	1950	P
USGS	02175000	2016-09-06 09:00	EST	5.81	P	1960	P
USGS	02175000	2016-09-06 10:00	EST	5.83	P	1970	P
USGS	02175000	2016-09-06 11:00	EST	5.85	P	1980	P
USGS	02175000	2016-09-06 12:00	EST	5.86	P	1980	P
USGS	02175000	2016-09-06 13:00	EST	5.88	P	1990	P
USGS	02175000	2016-09-06 14:00	EST	5.89	P	2000	P
USGS	02175000	2016-09-06 15:00	EST	5.91	P	2010	P
USGS	02175000	2016-09-06 16:00	EST	5.92	P	2010	P
USGS	02175000	2016-09-06 17:00	EST	5.94	P	2020	P
USGS	02175000	2016-09-06 18:00	EST	5.96	P	2030	P
USGS	02175000	2016-09-06 19:00	EST	5.98	P	2040	P
USGS	02175000	2016-09-06 20:00	EST	6.00	P	2050	P
USGS	02175000	2016-09-06 21:00	EST	6.03	P	2070	P
USGS	02175000	2016-09-06 22:00	EST	6.05	P	2080	P
USGS	02175000	2016-09-06 23:00	EST	6.07	P	2090	P
USGS	02175000	2016-09-07 00:00	EST	6.09	P	2100	P
USGS	02175000	2016-09-07 01:00	EST	6.13	P	2120	P
USGS	02175000	2016-09-07 02:00	EST	6.15	P	2130	P
USGS	02175000	2016-09-07 03:00	EST	6.17	P	2140	P
USGS	02175000	2016-09-07 04:00	EST	6.20	P	2150	P
USGS	02175000	2016-09-07 05:00	EST	6.22	P	2160	P
USGS	02175000	2016-09-07 06:00	EST	6.25	P	2180	P
USGS	02175000	2016-09-07 07:00	EST	6.28	P	2200	P
USGS	02175000	2016-09-07 08:00	EST	6.31	P	2210	P
USGS	02175000	2016-09-07 09:00	EST	6.34	P	2230	P
USGS	02175000	2016-09-07 10:00	EST	6.37	P	2240	P
USGS	02175000	2016-09-07 11:00	EST	6.39	P	2250	P
USGS	02175000	2016-09-07 12:00	EST	6.42	P	2270	P
USGS	02175000	2016-09-07 13:00	EST	6.44	P	2280	P
USGS	02175000	2016-09-07 14:00	EST	6.48	P	2300	P
USGS	02175000	2016-09-07 15:00	EST	6.50	P	2310	P
USGS	02175000	2016-09-07 16:00	EST	6.53	P	2330	P
USGS	02175000	2016-09-07 17:00	EST	6.55	P	2340	P
USGS	02175000	2016-09-07 18:00	EST	6.58	P	2360	P
USGS	02175000	2016-09-07 19:00	EST	6.62	P	2380	P
USGS	02175000	2016-09-07 20:00	EST	6.65	P	2390	P
USGS	02175000	2016-09-07 21:00	EST	6.68	P	2410	P
USGS	02175000	2016-09-07 22:00	EST	6.71	P	2430	P
USGS	02175000	2016-09-07 23:00	EST	6.74	P	2440	P
USGS	02175000	2016-09-08 00:00	EST	6.77	P	2460	P
USGS	02175000	2016-09-08 01:00	EST	6.80	P	2480	P
USGS	02175000	2016-09-08 02:00	EST	6.84	P	2500	P
USGS	02175000	2016-09-08 03:00	EST	6.87	P	2520	P
USGS	02175000	2016-09-08 04:00	EST	6.90	P	2530	P
USGS	02175000	2016-09-08 05:00	EST	6.93	P	2550	P
USGS	02175000	2016-09-08 06:00	EST	6.96	P	2570	P
USGS	02175000	2016-09-08 07:00	EST	7.00	P	2590	P
USGS	02175000	2016-09-08 08:00	EST	7.03	P	2610	P
USGS	02175000	2016-09-08 09:00	EST	7.07	P	2640	P
USGS	02175000	2016-09-08 10:00	EST	7.10	P	2660	P
USGS	02175000	2016-09-08 11:00	EST	7.13	P	2680	P
USGS	02175000	2016-09-08 12:00	EST	7.16	P	2700	P
USGS	02175000	2016-09-08 13:00	EST	7.20	P	2730	P
USGS	02175000	2016-09-08 14:00	EST	7.23	P	2750	P
USGS	02175000	2016-09-08 15:00	EST	7.25	P	2760	P
USGS	02175000	2016-09-08 16:00	EST	7.29	P	2790	P
USGS	02175000	2016-09-08 17:00	EST	7.32	P	2810	P
USGS	02175000	2016-09-08 18:00	EST	7.36	P	2840	P
USGS	02175000	2016-09-08 19:00	EST	7.39	P	2860	P
USGS	02175000	2016-09-08 20:00	EST	7.44	P	2900	P
USGS	02175000	2016-09-08 21:00	EST	7.48	P	2930	P
USGS	02175000	2016-09-08 22:00	EST	7.52	P	2960	P
USGS	02175000	2016-09-08 23:00	EST	7.56	P	2990	P
USGS	02175000	2016-09-09 00:00	EST	7.60	P	3020	P
USGS	02175000	2016-09-09 01:00	EST	7.65	P	3050	P
USGS	02175000	2016-09-09 02:00	EST	7.69	P	3080	P
USGS	02175000	2016-09-09 03:00	EST	7.74	P	3120	P
USGS	02175000	2016-09-09 04:00	EST	7.79	P	3160	P
USGS	02175000	2016-09-09 05:00	EST	7.83	P	3190	P
USGS	02175000	2016-09-09 06:00	EST	7.88	P	3230	P
USGS	02175000	2016-09-09 07:00	EST	7.93	P	3270	P
USGS	02175000	2016-09-09 08:00	EST	7.97	P	3300	P
USGS	02175000	2016-09-09 09:00	EST	7.98	P	3300	P
USGS	02175000	2016-09-09 10:00	EST	8.06	P	3370	P
USGS	02175000	2016-09-09 11:00	EST	8.12	P	3420	P
USGS	02175000	2016-09-09 12:00	EST	8.15	P	3440	P
USGS	02175000	2016-09-09 13:00	EST	8.22	P	3500	P
USGS	02175000	2016-09-09 14:00	EST	8.25	P	3530	P
USGS	02175000	2016-09-09 15:00	EST	8.30	P	3570	P
USGS	02175000	2016-09-09 16:00	EST	8.35	P	3610	P
USGS	02175000	2016-09-09 17:00	EST	8.39	P	3650	P
USGS	02175000	2016-09-09 18:00	EST	8.44	P	3690	P
USGS	02175000	2016-09-09 19:00	EST	8.48	P	3720	P
USGS	02175000	2016-09-09 20:00	EST	8.53	P	3770	P
USGS	02175000	2016-09-09 21:00	EST	8.58	P	3810	P
USGS	02175000	2016-09-09 22:00	EST	8.62	P	3850	P
USGS	02175000	2016-09-09 23:00	EST	8.66	P	3880	P
USGS	02175000	2016-09-10 00:00	EST	8.71	P	3930	P
USGS	02175000	2016-09-10 01:00	EST	8.75	P	3960	P
USGS	02175000	2016-09-10 02:00	EST	8.79	P	4000	P
USGS	02175000	2016-09-10 03:00	EST	8.83	P	4030	P
USGS	02175000	2016-09-10 04:00	EST	8.87	P	4070	P
USGS	02175000	2016-09-10 05:00	EST	8.91	P	4110	P
USGS	02175000	2016-09-10 06:00	EST	8.95	P	4140	P
USGS	02175000	2016-09-10 07:00	EST	8.99	P	4180	P
USGS	02175000	2016-09-10 08:00	EST	9.03	P	4220	P
USGS	02175000	2016-09-10 09:00	EST	9.04	P	4230	P
USGS	02175000	2016-09-10 10:00	EST	9.07	P	4260	P
USGS	02175000	2016-09-10 11:00	EST	9.11	P	4300	P
USGS	02175000	2016-09-10 12:00	EST	9.15	P	4340	P
USGS	02175000	2016-09-10 13:00	EST	9.18	P	4370	P
USGS	02175000	2016-09-10 14:00	EST	9.19	P	4380	P
USGS	02175000	2016-09-10 15:00	EST	9.21	P	4400	P
USGS	02175000	2016-09-10 16:00	EST	9.21	P	4400	P
USGS	02175000	2016-09-10 17:00	EST	9.27	P	4470	P
USGS	02175000	2016-09-10 18:00	EST	9.29	P	4490	P
USGS	02175000	2016-09-10 19:00	EST	9.31	P	4510	P
USGS	02175000	2016-09-10 20:00	EST	9.33	P	4530	P
USGS	02175000	2016-09-10 21:00	EST	9.35	P	4550	P
USGS	02175000	2016-09-10 22:00	EST	9.37	P	4570	P
USGS	02175000	2016-09-10 23:00	EST	9.39	P	4590	P
USGS	02175000	2016-09-11 00:00	EST	9.40	P	4600	P
USGS	02175000	2016-09-11 01:00	EST	9.41	P	4610	P
USGS	02175000	2016-09-11 02:00	EST	9.43	P	4630	P
USGS	02175000	2016-09-11 03:00	EST	9.43	P	4630	P
USGS	02175000	2016-09-11 04:00	EST	9.45	P	4650	P
USGS	02175000	2016-09-11 05:00	EST	9.45	P	4650	P
USGS	02175000	2016-09-11 06:00	EST	9.46	P	4660	P
USGS	02175000	2016-09-11 07:00	EST	9.46	P	4660	P
USGS	02175000	2016-09-11 08:00	EST	9.47	P	4680	P
USGS	02175000	2016-09-11 09:00	EST	9.45	P	4650	P
USGS	02175000	2016-09-11 10:00	EST	9.44	P	4640	P
USGS	02175000	2016-09-11 11:00	EST	9.47	P	4680	P
USGS	02175000	2016-09-11 12:00	EST	9.46	P	4660	P
USGS	02175000	2016-09-11 13:00	EST	9.43	P	4630	P
USGS	02175000	2016-09-11 14:00	EST	9.43	P	4630	P
USGS	02175000	2016-09-11 15:00	EST	9.45	P	4650	P
USGS	02175000	2016-09-11 16:00	EST	9.44	P	4640	P
USGS	02175000	2016-09-11 17:00	EST	9.45	P	4650	P
USGS	02175000	2016-09-11 18:00	EST	9.43	P	4630	P
USGS	02175000	2016-09-11 19:00	EST	9.43	P	4630	P
USGS	02175000	2016-09-11 20:00	EST	9.42	P	4620	P
USGS	02175000	2016-09-11 21:00	EST	9.41	P	4610	P
USGS	02175000	2016-09-11 22:00	EST	9.40	P	4600	P
USGS	02175000	2016-09-11 23:00	EST	9.39	P	4590	P
USGS	02175000	2016-09-12 00:00	EST	9.38	P	4580	P
USGS	02175000	2016-09-12 01:00	EST	9.36	P	4560	P
USGS	02175000	2016-09-12 02:00	EST	9.35	P	4550	P
USGS	02175000	2016-09-12 03:00	EST	9.33	P	4530	P
USGS	02175000	2016-09-12 04:00	EST	9.32	P	4520	P
USGS	02175000	2016-09-12 05:00	EST	9.30	P	4500	P
USGS	02175000	2016-09-12 06:00	EST	9.29	P	4490	P
USGS	02175000	2016-09-12 07:00	EST	9.27	P	4470	P
USGS	02175000	2016-09-12 08:00	EST	9.25	P	4440	P
USGS	02175000	2016-09-12 09:00	EST	9.24	P	4430	P
USGS	02175000	2016-09-12 10:00	EST	9.22	P	4410	P
USGS	02175000	2016-09-12 11:00	EST	9.19	P	4380	P
USGS	02175000	2016-09-12 12:00	EST	9.17	P	4360	P
USGS	02175000	2016-09-12 13:00	EST	9.14	P	4330	P
USGS	02175000	2016-09-12 14:00	EST	9.12	P	4310	P
